NQUEST,GIUDINT1,GIUDINT5,GIUDINT2,GIUDINT3,GIUDINT4
343022,4,3,3,2,3
343023,3,3,3,3,4
343028,4,2,4,3,4
343029,4,3,3,3,4
343033,4,2,3,3,4
343035,2,3,2,3,3
343044,4,3,2,2,4
343047,5,1,4,4,4
343051,4,1,4,4,5
343057,4,2,3,3,4
343081,2,3,2,2,3
344007,3,3,3,3,3
344046,4,3,3,3,4
344050,4,3,3,3,3
344051,5,1,5,4,5
344071,3,3,3,3,4
344090,4,2,3,3,4
345009,2,2,2,3,4
345010,3,4,1,2,1
345022,3,1,3,3,4
345050,1,3,1,3,3
345056,5,1,3,4,5
345058,3,1,3,3,4
345068,2,1,2,3,2
346019,3,2,4,3,5
346023,4,1,4,4,4
346029,4,3,4,3,4
346043,2,3,3,3,3
346045,4,2,5,3,5
346049,4,3,3,3,4
346054,4,2,4,3,4
346057,4,2,2,3,4
346058,3,3,4,3,4
346064,5,1,4,4,5
346065,5,1,5,4,5
346071,3,2,4,3,4
346073,4,2,4,4,5
346075,4,3,3,3,4
346080,4,2,4,3,5
346081,3,3,3,3,3
346082,2,2,3,3,4
347001,4,2,4,4,4
347005,4,2,3,3,4
347009,5,1,4,4,5
347010,4,3,4,3,4
347014,4,2,4,4,4
347016,2,3,3,3,3
347017,4,3,4,4,4
347021,4,2,4,4,5
347023,4,2,4,4,4
347025,4,2,4,4,5
347030,4,2,4,4,4
347045,4,1,4,4,4
347051,4,2,4,4,4
347076,4,2,4,4,4
348001,2,4,2,3,4
348066,1,4,4,2,5
349024,5,1,4,4,5
349027,4,3,3,3,3
349028,4,2,4,4,5
349029,4,2,4,4,4
350011,4,3,5,3,5
350021,4,3,4,3,4
350035,3,2,3,2,2
350050,5,1,5,4,5
350068,5,1,5,4,5
351002,5,1,4,4,5
351011,5,1,5,4,5
351014,5,1,4,4,5
351017,4,1,3,4,4
351021,5,1,5,4,5
351056,5,1,5,4,5
351064,4,1,3,4,5
351068,5,1,3,4,5
351077,5,1,4,4,5
351085,5,1,4,4,5
351086,5,1,4,4,5
353001,4,2,4,3,4
353006,4,3,2,3,4
353008,2,4,2,3,3
353009,3,3,2,3,3
353011,3,3,4,3,4
353013,3,3,3,3,4
353014,3,2,3,4,4
353017,3,3,1,2,4
353027,4,2,4,4,5
353032,3,3,3,3,4
353083,2,4,2,3,3
353088,4,2,2,2,4
354002,4,2,3,2,4
354009,3,2,3,3,3
354020,3,3,2,2,2
354032,3,2,3,2,3
354034,3,3,2,2,3
354042,4,2,3,1,3
354047,3,2,3,3,3
354056,2,3,2,3,2
354059,2,4,1,2,2
354063,2,3,2,2,2
354064,3,3,3,3,3
354089,4,2,4,2,4
355001,2,2,4,3,4
355004,5,1,5,4,5
355021,4,2,3,3,3
355030,4,2,4,3,4
355032,4,2,4,3,4
355033,4,2,4,3,4
355035,5,1,5,4,5
355041,5,1,5,4,5
355042,5,2,5,4,5
355047,4,2,3,2,4
355055,4,2,5,4,5
355056,4,1,5,4,5
355057,5,2,4,3,4
355060,4,1,4,3,4
355063,4,2,4,3,4
355072,4,2,4,3,4
355075,4,2,3,3,4
355076,4,1,4,4,5
355077,5,1,5,3,4
355078,4,2,3,3,4
355079,5,2,4,3,5
355089,5,1,5,4,5
356002,3,3,3,3,4
356003,3,3,3,3,4
356005,4,2,3,3,5
356007,3,2,3,3,5
356009,4,2,4,3,5
356014,4,2,3,3,4
356016,4,1,4,3,5
356017,3,3,3,3,4
356021,4,2,3,3,4
356022,4,2,3,3,5
356023,5,1,5,3,5
356025,3,3,3,4,5
356026,4,2,4,4,5
356028,4,2,3,3,5
356029,4,2,2,3,4
356032,3,3,3,2,5
356038,3,3,4,3,5
356065,4,2,3,3,5
356071,4,1,3,3,4
356076,5,1,4,3,5
356080,4,2,4,3,5
357002,5,1,5,4,5
357004,5,2,4,4,5
357006,4,3,4,4,4
357008,4,2,4,4,4
357009,4,3,4,4,5
357013,4,3,3,2,4
357016,5,1,5,4,5
357020,4,2,4,4,5
357021,5,2,5,4,5
357023,4,2,5,4,5
357028,5,1,5,4,5
357029,5,1,5,4,5
357033,5,1,5,4,5
357036,5,1,5,4,5
357044,5,1,4,4,5
357068,5,1,5,4,5
357069,5,1,5,4,5
358012,3,2,3,3,5
358015,4,1,3,3,5
358035,4,2,3,4,4
358053,5,1,3,4,5
358058,5,1,3,4,5
358088,4,2,3,3,4
360001,4,2,4,2,4
360008,2,4,3,3,4
360014,3,2,4,4,4
360018,3,4,3,3,2
360020,4,3,4,2,3
360021,4,2,3,3,4
360022,3,3,4,3,4
360030,4,2,4,4,5
360032,4,2,4,4,5
360034,4,2,4,4,4
360035,1,3,3,2,3
360043,4,1,4,4,5
360050,3,3,4,3,4
360054,4,2,4,3,5
360055,3,3,3,2,4
360059,3,4,2,2,1
360063,4,2,4,4,5
360064,4,2,4,2,4
360065,3,4,3,2,1
360067,3,2,4,4,5
360068,2,3,4,4,4
360069,4,2,4,4,5
360074,4,3,3,3,4
360081,4,2,4,3,4
360084,4,2,4,3,4
361002,3,3,4,3,5
361004,3,3,3,2,4
361010,4,2,4,4,5
361020,4,2,1,3,3
361026,3,2,3,3,4
361027,3,2,3,3,4
361032,4,3,4,4,5
361033,4,1,3,3,4
361039,3,3,3,3,5
361053,5,2,5,4,5
361055,2,3,3,3,4
361063,4,3,4,3,5
361064,2,3,4,3,4
361066,4,2,4,3,4
361073,4,1,4,2,5
361074,3,3,3,3,4
361078,4,1,3,2,3
361080,3,2,3,3,4
361081,4,1,4,3,5
362003,3,3,4,3,5
362004,3,3,3,3,5
362007,3,3,3,3,5
362010,3,3,3,3,4
362012,3,3,3,2,4
362016,3,3,3,4,5
362020,4,3,3,3,4
362021,3,3,3,3,5
362022,3,3,3,3,5
362028,3,3,3,3,4
362030,3,3,3,3,5
362042,4,3,3,3,4
362048,3,3,3,3,4
362055,3,3,3,4,5
362059,4,2,3,3,5
362060,4,2,3,3,4
362065,4,1,3,3,4
363002,5,1,4,4,5
363003,4,2,5,4,5
363006,4,2,3,3,4
363009,4,1,4,3,4
363012,5,1,5,4,5
363020,4,2,3,3,3
363025,5,1,5,4,5
363029,5,1,5,4,5
363037,4,2,4,4,5
363040,4,1,3,3,5
363043,4,2,4,3,5
363047,4,2,4,3,4
363050,5,1,5,4,5
363055,5,1,5,4,5
363061,4,2,5,3,5
363062,5,1,5,4,5
363063,4,2,3,2,4
363088,4,1,4,4,5
364065,5,1,3,4,3
364075,5,1,3,4,5
364101,4,1,3,3,4
364142,4,2,2,3,4
364143,4,3,2,3,2
364146,4,3,3,3,4
364147,3,3,2,2,3
364157,3,3,2,2,3
364159,3,3,3,3,4
364165,4,3,3,2,4
364182,5,2,4,3,4
364184,2,4,2,2,3
364190,4,3,3,3,4
364192,4,3,3,3,4
364204,4,2,4,3,4
364205,4,3,3,3,4
364227,3,3,4,3,4
364259,3,3,3,2,3
364287,4,3,3,2,3
364292,4,2,3,3,4
364297,4,2,4,3,4
364300,4,3,4,3,4
364306,2,3,2,3,4
364308,3,2,3,3,4
364310,3,3,3,2,4
364316,4,3,4,3,4
364322,4,1,4,4,5
364329,3,2,2,3,3
364336,5,1,4,4,4
364345,5,1,4,4,5
364353,5,1,5,4,5
364354,5,1,5,4,5
364364,5,1,4,3,4
364365,4,3,4,3,5
364366,2,3,2,3,3
364368,5,1,5,4,5
364370,2,3,3,4,4
364374,3,2,5,4,5
364376,4,1,4,4,5
364383,4,2,4,4,5
364384,5,1,5,4,5
364386,5,1,5,4,5
364402,3,3,3,4,4
364404,5,1,5,4,5
364407,5,1,5,4,5
364408,3,3,3,3,4
364412,5,1,5,4,5
364426,3,4,4,4,4
364430,4,2,5,4,5
364432,4,1,5,4,5
364435,2,3,2,3,2
364438,3,2,3,3,4
364443,4,1,4,3,4
364449,2,3,2,3,2
364453,4,2,4,3,4
364465,2,3,2,3,2
364466,3,3,2,3,3
364468,1,5,2,3,2
364469,5,1,4,3,4
364474,5,1,4,3,4
364480,4,1,4,4,5
364486,4,1,4,3,4
364488,4,2,4,4,5
364489,3,3,2,2,3
364509,5,1,5,4,5
364512,5,1,5,4,5
364514,5,1,5,4,5
364521,1,5,1,2,1
364572,4,3,2,3,3
364659,1,4,1,2,2
364678,5,1,3,4,5
364690,3,3,3,3,4
364731,3,3,3,3,3
364741,3,3,3,3,4
364747,4,2,3,4,4
365004,2,3,2,2,3
365005,2,3,3,3,4
365006,2,3,2,3,4
365013,4,3,4,4,4
365015,1,3,2,4,4
365016,3,3,4,3,4
365017,4,3,4,4,4
365020,3,3,3,2,3
365021,3,3,4,3,4
365027,4,2,4,4,4
365033,4,3,4,3,4
365034,4,3,3,3,4
365042,4,3,3,4,4
365048,3,3,3,3,4
365064,3,3,4,4,4
366001,4,1,5,4,5
366006,3,2,5,4,5
366007,4,2,4,4,4
366012,2,3,2,4,4
366014,5,1,5,2,3
366019,4,2,4,4,4
366022,3,2,4,4,3
366024,2,3,5,4,4
366025,2,3,1,4,2
366028,2,3,2,4,4
366039,5,2,5,3,4
366043,2,3,3,4,2
366053,1,3,1,2,3
366057,5,2,4,4,3
366063,3,1,4,4,2
366064,4,1,3,4,4
366072,2,2,4,4,5
366085,2,3,2,3,2
366088,2,2,4,4,4
367003,4,3,4,3,5
367004,4,2,5,3,5
367010,5,1,4,3,5
367022,4,2,5,3,5
367023,4,2,4,3,4
367024,5,2,4,4,5
367026,5,1,5,4,5
367027,5,2,5,3,5
367028,5,2,5,3,5
367030,3,3,4,3,4
367031,5,2,5,4,4
367034,2,3,3,3,4
367037,4,3,4,3,4
367044,4,3,4,3,4
367046,3,3,3,3,3
367047,5,1,5,4,5
367049,2,3,2,3,3
367051,3,3,3,3,4
367062,3,3,4,3,4
367065,4,2,4,3,4
367072,4,2,4,3,4
367079,5,1,4,4,5
367082,3,3,3,3,4
367086,4,2,5,3,5
367087,5,1,4,4,5
367090,5,1,4,3,4
368019,5,1,4,4,5
368042,5,1,5,4,5
368078,4,2,4,4,5
368079,5,1,4,4,5
369001,3,2,3,4,5
369017,5,1,3,3,5
369022,4,3,2,2,3
369026,4,3,1,3,5
369033,3,3,1,3,5
369045,2,5,1,2,1
369046,5,1,1,1,3
369056,4,2,3,1,4
369057,5,1,3,1,5
369058,1,3,3,3,1
369062,2,3,1,3,2
369067,2,2,1,1,1
369078,5,1,5,3,5
369079,1,2,1,4,3
371003,4,2,4,3,4
371005,4,1,4,4,5
371006,4,2,4,4,4
371009,4,2,4,4,5
371033,4,2,4,4,4
372011,5,1,5,4,5
372012,5,1,5,4,5
372018,5,1,5,4,5
372025,4,3,2,3,3
372032,4,2,4,4,4
372036,5,1,4,4,5
372039,5,1,5,4,5
372040,4,2,4,4,4
372041,5,1,5,4,5
372042,4,1,4,4,4
372043,4,2,4,4,5
372056,5,1,5,4,5
372062,5,1,4,4,5
372063,2,3,3,4,4
372069,2,2,4,4,5
372070,4,1,4,4,5
372075,5,1,5,4,5
373013,5,2,5,4,5
373021,5,2,5,4,5
373029,5,2,5,4,5
373035,5,1,5,4,5
373042,5,3,3,2,3
373056,5,1,5,4,5
373061,2,3,2,3,3
373063,4,2,4,3,4
373081,4,3,5,3,5
374013,3,3,2,3,4
374017,2,4,2,2,4
374022,3,4,2,3,4
374046,4,2,3,3,4
374062,4,3,2,2,4
374067,3,3,3,2,3
374079,4,4,2,2,4
375001,3,3,3,3,4
375003,2,3,3,3,4
375007,3,3,3,3,4
375011,4,2,4,4,5
375015,4,2,5,4,5
375018,2,4,2,3,2
375020,4,2,2,2,3
375021,4,2,2,3,4
375022,3,3,3,3,4
375024,3,2,3,3,5
375026,4,2,4,3,4
375028,2,3,2,3,3
375032,3,3,3,3,4
375036,1,5,1,2,2
375037,2,4,2,3,3
375038,4,2,4,4,5
375057,1,4,1,3,2
375060,2,4,2,2,3
375062,2,3,1,3,3
375077,4,2,3,3,3
375080,4,2,3,3,4
375085,4,2,4,4,4
375087,2,3,3,3,3
375090,4,2,3,3,4
375092,4,2,2,3,4
376029,4,2,4,4,4
376049,4,2,4,4,4
376069,4,2,4,4,4
377005,5,1,5,3,5
377011,5,1,4,4,5
377030,3,1,3,3,4
377034,4,1,4,3,5
377088,5,1,4,4,5
378001,3,2,3,3,4
378002,3,3,3,2,5
378018,3,3,3,3,4
378031,3,3,3,3,5
378053,4,3,3,1,5
378060,4,1,4,3,5
378081,4,2,4,4,5
378086,3,3,3,1,4
379001,2,3,3,3,4
379002,1,5,1,3,2
379003,4,3,2,3,4
379008,2,3,2,2,4
379009,2,3,2,4,4
379012,3,2,1,4,4
379047,3,4,2,3,4
380001,4,1,4,4,4
380003,4,1,4,4,4
380005,4,2,4,4,5
380007,4,2,4,4,4
380009,4,2,4,4,4
380011,4,2,3,4,4
380012,4,1,4,4,4
380013,4,2,4,4,4
380018,5,1,5,4,5
380024,4,2,4,4,4
380026,4,2,4,4,4
380029,4,2,4,4,4
380042,4,2,4,4,4
380049,3,2,4,3,4
380060,4,1,4,4,4
380063,4,2,4,4,4
380068,4,2,4,4,4
380071,4,2,4,4,3
380077,4,2,4,4,3
380081,4,2,4,4,4
381002,4,2,4,3,4
381003,4,2,4,3,4
381010,5,2,4,3,5
381013,5,1,4,3,5
381016,5,1,4,3,5
381027,1,4,1,4,4
381030,4,2,3,3,4
381066,4,2,3,3,5
381084,4,3,4,3,5
382002,4,1,3,3,5
382004,4,2,3,3,3
382036,3,3,5,4,5
382077,5,1,4,3,5
383001,4,1,5,4,5
383003,3,2,4,4,5
383008,4,3,4,3,4
383013,4,1,5,4,5
383014,3,3,3,3,4
383018,4,1,4,3,5
383019,5,2,5,3,5
383022,5,1,5,4,5
383024,4,4,3,1,3
383025,4,4,4,2,4
383032,3,2,3,4,5
383033,4,4,3,2,3
383041,3,2,4,4,5
383047,4,2,4,2,5
383064,5,1,5,3,5
383067,4,1,5,4,5
383068,4,2,5,4,5
383071,4,1,4,4,5
384009,5,2,5,4,5
384015,4,2,4,4,5
384016,3,2,4,4,5
384018,3,2,4,3,4
384020,4,2,1,1,1
384022,4,2,5,4,5
384033,3,3,2,2,4
384039,3,3,4,3,4
384040,2,3,3,3,4
384041,4,3,3,3,4
384042,5,2,4,3,5
384043,4,3,1,1,1
384063,4,2,4,4,5
384068,4,2,4,3,5
384070,5,1,5,4,5
384074,5,2,4,4,5
384077,4,2,4,4,5
384080,5,2,4,4,5
384084,4,2,4,3,5
384085,4,2,4,4,5
385001,5,1,5,4,5
385003,5,1,5,4,5
385006,4,2,5,4,5
385009,5,1,5,4,5
385012,5,1,5,4,5
385014,4,2,5,4,5
385016,5,1,5,4,5
385019,4,2,4,3,5
385020,5,1,5,4,5
385026,5,1,5,4,5
385028,4,2,5,4,5
385029,5,1,5,4,5
385047,5,1,5,4,5
385052,5,1,5,3,5
385072,4,2,5,4,5
385075,5,1,5,4,5
385080,4,2,5,4,5
385088,5,1,4,3,5
386045,3,2,3,2,4
386064,1,3,1,3,3
386083,3,2,2,3,4
387004,4,2,4,3,4
387005,4,2,3,3,4
387008,5,1,4,3,5
387016,3,3,3,3,3
387017,4,2,4,4,5
387020,4,2,4,3,4
387024,4,1,4,3,4
387027,4,2,4,3,4
387028,4,2,4,3,4
387029,4,1,4,3,4
387037,4,2,3,3,4
387038,2,3,3,3,3
387039,3,2,3,3,4
387040,4,1,4,3,4
387047,4,1,4,3,4
387054,4,2,4,4,5
387055,4,2,4,3,4
387066,3,3,3,3,3
387069,4,1,4,3,4
387076,3,3,4,3,4
387082,4,1,4,3,4
387083,3,3,3,3,4
387088,4,2,4,3,4
388002,2,2,3,3,3
388012,2,2,2,3,3
388018,2,2,2,3,2
388019,2,3,2,2,2
388025,2,3,2,3,2
388027,2,2,2,3,2
388030,2,2,2,3,3
388035,2,2,2,2,2
388036,2,2,2,3,2
388046,2,2,2,3,2
388054,2,3,3,2,2
388057,2,2,3,3,3
388060,2,3,2,2,2
388077,2,2,3,3,2
389021,3,3,1,3,5
389029,5,1,3,3,5
389030,5,1,5,4,5
389031,3,2,3,4,5
389041,5,1,4,3,5
389045,3,3,1,3,4
389066,5,3,3,2,5
389079,2,2,3,3,5
389080,1,4,2,2,5
389084,1,4,1,4,3
391078,4,1,3,3,4
391082,4,2,3,3,4
